שווי לחשיפה,שווי נייר,תאריך פקיעה,מחיר מימוש,דלתא,מטבע קניה,קוד מטבע קניה,מכפיל-יחס המרה,מטבע מכירה,קוד מטבע מכירה,כמות,תאור נייר,מספר נייר,קוד אפיק,שם חשבון,קוד בנק,מספר חשבון,שם הבנק,Issue_Date_CPI
"929,903.90","929,903.90",,,,,,1,,,,(MTNA 9.85% 01/06/2019(ריבית לקבל,70104567,308,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"91,878.81","91,878.81",,,,,,1,,,,(MTNA 9.85% 01/06/2019(ריבית לקבל,70104567,308,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"65,999.90","65,999.90",,,,,,1,,,,(MTNA 9.85% 01/06/2019(ריבית לקבל,70104567,308,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"89,447.24","89,447.24",,,,,,1,,,,(MTNA 9.85% 01/06/2019(ריבית לקבל,70104567,308,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"60,789.38","60,789.38",,,,,,1,,,,(MTNA 9.85% 01/06/2019(ריבית לקבל,70104567,308,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"105,947.21","105,947.21",,,,,,1,,,,(MTNA 9.85% 01/06/2019(ריבית לקבל,70104567,308,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"13,199.98","13,199.98",,,,,,1,,,,(MTNA 9.85% 01/06/2019(ריבית לקבל,70104567,308,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"36,647.31","36,647.31",,,,,,1,,,,(MTNA 9.85% 01/06/2019(ריבית לקבל,70104567,308,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"2,431.58","2,431.58",,,,,,1,,,,(MTNA 9.85% 01/06/2019(ריבית לקבל,70104567,308,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"839,588.24","839,588.24",,,,,,1,,,,(MTNA 9.85% 01/06/2019(ריבית לקבל,70104567,308,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"939,630.20","939,630.20",,,,,,1,,,,(MTNA 9.85% 01/06/2019(ריבית לקבל,70104567,308,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"35,431.53","35,431.53",,,,,,1,,,,(MTNA 9.85% 01/06/2019(ריבית לקבל,70104567,308,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"15,133,613.92","15,133,613.92",,,,,,1,,,"3,634,000.00",BRFSBZ 5.875% 06/06/2022,70107545,308,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"16,791,065.30","16,791,065.30",,,,,,1,,,"4,032,000.00",BRFSBZ 5.875% 06/06/2022,70107545,308,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"1,644,958.03","1,644,958.03",,,,,,1,,,"395,000.00",BRFSBZ 5.875% 06/06/2022,70107545,308,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"1,186,868.46","1,186,868.46",,,,,,1,,,"285,000.00",BRFSBZ 5.875% 06/06/2022,70107545,308,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"1,578,326.82","1,578,326.82",,,,,,1,,,"379,000.00",BRFSBZ 5.875% 06/06/2022,70107545,308,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
